ReactionID,MinFlux,MaxFlux,Compartment
MAR08920,0,0.165465126,Transport reactions
MAR09665,0,0.814291263,Transport reactions
MAR09666,0,0.407145631,Transport reactions
MAR09667,0,0,Transport reactions
MAR07182,0,0,Transport reactions
MAR07330,0,0,Transport reactions
MAR00462,0,0,Transport reactions
MAR00466,0,0.003096247,Transport reactions
MAR00467,0,0,Transport reactions
MAR01143,0,0,Transport reactions
MAR01240,0,0,Transport reactions
MAR01252,0,0,Transport reactions
MAR01316,-0.02,0,Transport reactions
MAR01998,0,0,Transport reactions
MAR02039,-0.008132637,0.00635265,Transport reactions
MAR02066,0,0,Transport reactions
MAR02081,0,0,Transport reactions
MAR02092,0,0,Transport reactions
MAR02103,0,0,Transport reactions
MAR03953,-0.093615913,0.215512785,Transport reactions
MAR04877,-0.215512785,0,Transport reactions
MAR04917,-0.328993757,0,Transport reactions
MAR04941,-0.007728796,0.160989619,Transport reactions
MAR04942,-0.010800785,0,Transport reactions
MAR05012,0,0,Transport reactions
MAR05205,0,0.000206416,Transport reactions
MAR05347,-0.012469276,0.089465209,Transport reactions
MAR05354,-0.160989619,0.007728798,Transport reactions
MAR06430,0,0.000108064,Transport reactions
MAR06445,0,0.000108064,Transport reactions
MAR06468,-0.000108029,0,Transport reactions
MAR06480,0,0.000108029,Transport reactions
MAR06797,0,0,Transport reactions
MAR06990,0,0,Transport reactions
MAR07257,0,0.220620167,Transport reactions
MAR07791,0,0.005836316,Transport reactions
MAR07953,0,0,Transport reactions
MAR07956,-0.006398922,0.01,Transport reactions
MAR07969,0,0.01,Transport reactions
MAR08030,0,0.01,Transport reactions
MAR08236,-0.065933482,0,Transport reactions
MAR08358,0,0,Transport reactions
MAR08382,0,0,Transport reactions
MAR08526,-0.087977379,0,Transport reactions
MAR08553,0,0,Transport reactions
MAR08715,0,0,Transport reactions
MAR08719,0,0,Transport reactions
MAR08737,-0.069694364,0,Transport reactions
MAR08888,0,0,Transport reactions
MAR08919,0,0.040779146,Transport reactions
MAR09625,0,0,Transport reactions
MAR09627,0,0.121194355,Transport reactions
MAR09628,0,0,Transport reactions
MAR09629,0,0,Transport reactions
MAR09630,0,0,Transport reactions
MAR09631,0,0,Transport reactions
MAR09632,0,0,Transport reactions
MAR09633,0,0,Transport reactions
MAR09634,0,0.087997777,Transport reactions
MAR09724,0,0.087982969,Transport reactions
MAR07108_Mouse-GEM,0,0,Exchange/demand reactions
MAR07110_Mouse-GEM,0,0,Exchange/demand reactions
MAR07112,0,0,Exchange/demand reactions
MAR07114_Mouse-GEM,0,0,Exchange/demand reactions
MAR07116_Mouse-GEM,0,0,Exchange/demand reactions
MAR07118,0,0,Exchange/demand reactions
MAR07120_Mouse-GEM,0,0,Exchange/demand reactions
MAR07122_Mouse-GEM,0,0,Exchange/demand reactions
MAR07124_Mouse-GEM,0,0,Exchange/demand reactions
MAR07126_Mouse-GEM,0,0,Exchange/demand reactions
MAR09033_Mouse-GEM,0,0,Exchange/demand reactions
MAR09035_Mouse-GEM,0,0,Exchange/demand reactions
MAR09036_Mouse-GEM,0,0,Exchange/demand reactions
MAR09037_Mouse-GEM,0,0,Exchange/demand reactions
MAR09038_Mouse-GEM,0,0,Exchange/demand reactions
MAR09039_Mouse-GEM,0,0,Exchange/demand reactions
MAR09040_Mouse-GEM,0,0,Exchange/demand reactions
MAR09041_Mouse-GEM,0,0,Exchange/demand reactions
MAR09042_Mouse-GEM,0,0,Exchange/demand reactions
MAR09044_Mouse-GEM,0,0,Exchange/demand reactions
MAR09045_Mouse-GEM,0,0,Exchange/demand reactions
MAR09046_Mouse-GEM,0,0,Exchange/demand reactions
MAR09048_Mouse-GEM,0,0,Exchange/demand reactions
MAR09049_Mouse-GEM,0,0,Exchange/demand reactions
MAR09050_Mouse-GEM,0,0,Exchange/demand reactions
MAR09051_Mouse-GEM,0,0,Exchange/demand reactions
MAR09053_Mouse-GEM,0,0,Exchange/demand reactions
MAR09062_Mouse-GEM,0,0,Exchange/demand reactions
MAR09063_Mouse-GEM,0,0,Exchange/demand reactions
MAR09064_Mouse-GEM,0,0,Exchange/demand reactions
MAR09066_Mouse-GEM,0,0,Exchange/demand reactions
MAR09068_Mouse-GEM,0,0,Exchange/demand reactions
MAR09070_Mouse-GEM,0,0,Exchange/demand reactions
MAR09076_Mouse-GEM,0,0,Exchange/demand reactions
MAR09087_Mouse-GEM,0,0,Exchange/demand reactions
MAR09088,0,0,Exchange/demand reactions
MAR09090,0,0,Exchange/demand reactions
MAR09092,0,0,Exchange/demand reactions
MAR09093,0,0,Exchange/demand reactions
MAR09099_Mouse-GEM,0,0,Exchange/demand reactions
MAR09100_Mouse-GEM,0,0,Exchange/demand reactions
MAR09105,0,0,Exchange/demand reactions
MAR09107_Mouse-GEM,0,0,Exchange/demand reactions
MAR09110_Mouse-GEM,-1,-0.0008909,Exchange/demand reactions
MAR09113_Mouse-GEM,0,0,Exchange/demand reactions
MAR09115_Mouse-GEM,0,0,Exchange/demand reactions
MAR09116_Mouse-GEM,0,0,Exchange/demand reactions
MAR09117_Mouse-GEM,0,0,Exchange/demand reactions
MAR09118_Mouse-GEM,0,0,Exchange/demand reactions
MAR09119_Mouse-GEM,0,0,Exchange/demand reactions
MAR09120_Mouse-GEM,0,0,Exchange/demand reactions
MAR09121_Mouse-GEM,0,0,Exchange/demand reactions
MAR09122_Mouse-GEM,0,0,Exchange/demand reactions
MAR09124_Mouse-GEM,0,0,Exchange/demand reactions
MAR09125_Mouse-GEM,0,0,Exchange/demand reactions
MAR09127,0,0,Exchange/demand reactions
MAR09128,0,0,Exchange/demand reactions
MAR09136_Mouse-GEM,0,0,Exchange/demand reactions
MAR09143_Mouse-GEM,0,0,Exchange/demand reactions
MAR09145_Mouse-GEM,0,0,Exchange/demand reactions
MAR09146_Mouse-GEM,0,0,Exchange/demand reactions
MAR09148,0,0,Exchange/demand reactions
MAR09151_Mouse-GEM,0,0,Exchange/demand reactions
MAR09152_Mouse-GEM,0,0,Exchange/demand reactions
MAR09153_Mouse-GEM,0,0,Exchange/demand reactions
MAR09154_Mouse-GEM,0,0,Exchange/demand reactions
MAR09155_Mouse-GEM,0,0,Exchange/demand reactions
MAR09156_Mouse-GEM,0,0,Exchange/demand reactions
MAR09158_Mouse-GEM,0,0,Exchange/demand reactions
MAR09160_Mouse-GEM,0,0,Exchange/demand reactions
MAR09167_Mouse-GEM,0,0,Exchange/demand reactions
MAR09168_Mouse-GEM,0,0,Exchange/demand reactions
MAR09169_Mouse-GEM,0,0,Exchange/demand reactions
MAR09171_Mouse-GEM,0,0,Exchange/demand reactions
MAR09204_Mouse-GEM,0,0,Exchange/demand reactions
MAR09208_Mouse-GEM,0,0,Exchange/demand reactions
MAR09210,0,0,Exchange/demand reactions
MAR09214,0,0,Exchange/demand reactions
MAR09215,0,0,Exchange/demand reactions
MAR09216_Mouse-GEM,0,0,Exchange/demand reactions
MAR09219_Mouse-GEM,0,0,Exchange/demand reactions
MAR09224_Mouse-GEM,0,0,Exchange/demand reactions
MAR09225,0,0,Exchange/demand reactions
MAR09229,0,0,Exchange/demand reactions
MAR09239_Mouse-GEM,0,0,Exchange/demand reactions
MAR09240_Mouse-GEM,0,0,Exchange/demand reactions
MAR09244,0,0,Exchange/demand reactions
MAR09245,0,0,Exchange/demand reactions
MAR09248,0,0,Exchange/demand reactions
MAR09252,0,0,Exchange/demand reactions
MAR09263_Mouse-GEM,0,0,Exchange/demand reactions
MAR09269_Mouse-GEM,0,0,Exchange/demand reactions
MAR09270_Mouse-GEM,0,0,Exchange/demand reactions
MAR09271_Mouse-GEM,0,0,Exchange/demand reactions
MAR09273,0,0,Exchange/demand reactions
MAR09286_Mouse-GEM,0,0,Exchange/demand reactions
MAR09288,0,0,Exchange/demand reactions
MAR09293,0,0,Exchange/demand reactions
MAR09295_Mouse-GEM,0,0,Exchange/demand reactions
MAR09298,0,0,Exchange/demand reactions
MAR09300_Mouse-GEM,0,0,Exchange/demand reactions
MAR09302,0,0,Exchange/demand reactions
MAR09310_Mouse-GEM,0,0,Exchange/demand reactions
MAR09311_Mouse-GEM,0,0,Exchange/demand reactions
MAR09314,0,0,Exchange/demand reactions
MAR09317,0,0,Exchange/demand reactions
MAR09325,0,0,Exchange/demand reactions
MAR09331,0,0,Exchange/demand reactions
MAR09334,0,0,Exchange/demand reactions
MAR09335,0,0,Exchange/demand reactions
MAR09336,0,0,Exchange/demand reactions
MAR09337,0,0,Exchange/demand reactions
MAR09341,0,0,Exchange/demand reactions
MAR09344,0,0,Exchange/demand reactions
MAR09347,0,0,Exchange/demand reactions
MAR09351_Mouse-GEM,0,0,Exchange/demand reactions
MAR09352_Mouse-GEM,0,0,Exchange/demand reactions
MAR09354_Mouse-GEM,0,0,Exchange/demand reactions
MAR09355,0,0,Exchange/demand reactions
MAR09363_Mouse-GEM,0,0,Exchange/demand reactions
MAR09364,0,0,Exchange/demand reactions
MAR09365,0,0,Exchange/demand reactions
MAR09368_Mouse-GEM,0,0,Exchange/demand reactions
MAR09370_Mouse-GEM,0,0,Exchange/demand reactions
MAR09372_Mouse-GEM,0,0,Exchange/demand reactions
MAR09376_Mouse-GEM,0,0,Exchange/demand reactions
MAR09377_Mouse-GEM,0,0,Exchange/demand reactions
MAR09378_Mouse-GEM,-1,-0.001133086,Exchange/demand reactions
MAR09383_Mouse-GEM,-1,-0.961943349,Exchange/demand reactions
MAR09384,0,0,Exchange/demand reactions
MAR09385,0,0,Exchange/demand reactions
MAR09389_Mouse-GEM,0,0,Exchange/demand reactions
MAR09393,0,0,Exchange/demand reactions
MAR09396_Mouse-GEM,0,0,Exchange/demand reactions
MAR09398_Mouse-GEM,0,0,Exchange/demand reactions
MAR09404_Mouse-GEM,0,0,Exchange/demand reactions
MAR09405,0,0,Exchange/demand reactions
MAR09412,0,0,Exchange/demand reactions
MAR09416_Mouse-GEM,0,0,Exchange/demand reactions
MAR09417_Mouse-GEM,0,0,Exchange/demand reactions
MAR09420,0,0,Exchange/demand reactions
MAR09423_Mouse-GEM,0,0,Exchange/demand reactions
MAR09426_Mouse-GEM,0,0,Exchange/demand reactions
MAR09427,0,0,Exchange/demand reactions
MAR09429,0,0,Exchange/demand reactions
MAR09432,0,0,Exchange/demand reactions
MAR09440_Mouse-GEM,0,0,Exchange/demand reactions
MAR09441_Mouse-GEM,0,0,Exchange/demand reactions
MAR09445,0,0,Exchange/demand reactions
MAR09447_Mouse-GEM,0,0,Exchange/demand reactions
MAR09450_Mouse-GEM,0,0,Exchange/demand reactions
MAR09453_Mouse-GEM,0,0,Exchange/demand reactions
MAR09456_Mouse-GEM,0,0,Exchange/demand reactions
MAR09457_Mouse-GEM,0,0,Exchange/demand reactions
MAR09458_Mouse-GEM,0,0,Exchange/demand reactions
MAR09681,0,0,Exchange/demand reactions
MAR09682_Mouse-GEM,0,0,Exchange/demand reactions
MAR09686,0,0,Exchange/demand reactions
MAR09687,0,0,Exchange/demand reactions
MAR09688,0,0,Exchange/demand reactions
MAR09689,0,0,Exchange/demand reactions
MAR09691_Mouse-GEM,0,0,Exchange/demand reactions
MAR09694,0,0,Exchange/demand reactions
MAR09696,0,0,Exchange/demand reactions
MAR09699,0,0,Exchange/demand reactions
MAR09700,0,0,Exchange/demand reactions
MAR09701,0,0,Exchange/demand reactions
MAR09702,0,0,Exchange/demand reactions
MAR09703,0,0,Exchange/demand reactions
MAR09704,0,0,Exchange/demand reactions
MAR09705,0,0,Exchange/demand reactions
MAR09707,0,0,Exchange/demand reactions
MAR09708,0,0,Exchange/demand reactions
MAR09712,0,0,Exchange/demand reactions
MAR09713,0,0,Exchange/demand reactions
MAR09714,0,0,Exchange/demand reactions
MAR09715,0,0,Exchange/demand reactions
MAR09721,0,0,Exchange/demand reactions
MAR09730,0,0,Exchange/demand reactions
MAR00035,0,0,Artificial reactions
MAR00036,0,0,Artificial reactions
MAR00037,0,0,Artificial reactions
MAR00075,-0.051943295,0.026487998,Transport reactions
MAR00078,-0.132451673,0,Transport reactions
MAR00084,0,0.00270437,Bile acid biosynthesis
MAR00120,-999.998056,0,Transport reactions
MAR00218,0,0.018753057,Fatty acid biosynthesis
MAR00219,-0.002704358,0.814278694,Transport reactions
MAR00220,0,0.002704362,Transport reactions
MAR00566_Mouse-GEM,0,0,Exchange/demand reactions
MAR00567_Mouse-GEM,0,0,Exchange/demand reactions
MAR00569_Mouse-GEM,0,0,Exchange/demand reactions
MAR00573_Mouse-GEM,0,0,Exchange/demand reactions
MAR00575_Mouse-GEM,0,0,Exchange/demand reactions
MAR00576_Mouse-GEM,0,0,Exchange/demand reactions
MAR00577_Mouse-GEM,0,0,Exchange/demand reactions
MAR00603,0,0,Exchange/demand reactions
MAR00606_Mouse-GEM,0,0,Exchange/demand reactions
MAR00611_Mouse-GEM,0,0,Exchange/demand reactions
MAR00619_Mouse-GEM,0,0,Exchange/demand reactions
MAR00620_Mouse-GEM,0,0,Exchange/demand reactions
MAR00621_Mouse-GEM,0,0,Exchange/demand reactions
MAR00631,0,0,Exchange/demand reactions
MAR00637_Mouse-GEM,0,0,Exchange/demand reactions
MAR00639_Mouse-GEM,0,0,Exchange/demand reactions
MAR00650_Mouse-GEM,0,0,Exchange/demand reactions
MAR00658,0,0,Exchange/demand reactions
MAR00698_Mouse-GEM,0,0,Exchange/demand reactions
MAR00700_Mouse-GEM,0,0,Exchange/demand reactions
MAR00704_Mouse-GEM,0,0,Exchange/demand reactions
MAR00720_Mouse-GEM,0,0,Exchange/demand reactions
MAR01038,0,0,Galactose metabolism
MAR01052,0,0.013441315,Transport reactions
MAR01083,0,0,Blood group biosynthesis
MAR01348,0,0,Transport reactions
MAR01349,0,0,Transport reactions
MAR01385,0,0,Transport reactions
MAR01464,0,0.068970861,Transport reactions
MAR01480,0,0.037879254,Transport reactions
MAR01514,0,0,Transport reactions
MAR01562,-0.018371724,0.012684286,Transport reactions
MAR01582,0,0.814891054,Transport reactions
MAR01607,0,0,Transport reactions
MAR01626,-0.831197693,0,Transport reactions
MAR01647,-0.814278694,0.814278694,Transport reactions
MAR01782,0,0,Transport reactions
MAR01788,-0.542852462,0,Transport reactions
MAR01869,0,0,Exchange/demand reactions
MAR01873_Mouse-GEM,0,0,Exchange/demand reactions
MAR01923_Mouse-GEM,0,0,Exchange/demand reactions
MAR01939_Mouse-GEM,0,0,Exchange/demand reactions
MAR01956_Mouse-GEM,-1,0,Exchange/demand reactions
MAR01972_Mouse-GEM,-1,-0.176744764,Exchange/demand reactions
MAR02027,-0.027303905,0,Cysteine and methionine metabolism
MAR02222,0,1.07084008,Transport reactions
MAR02279,0,0.814278694,Transport reactions
MAR02280,0,0.814278694,Transport reactions
MAR02329,0,0.156409095,Fatty acid biosynthesis
MAR02351,0,1000,Transport reactions
MAR02527,-0.012483246,0.058695248,Urea cycle
MAR02782,-0.814891054,0.814891546,Phosphatidylinositol phosphate metabolism
MAR03257,0,0,Steroid metabolism
MAR03265,0,0,Vitamin C metabolism
MAR03382,0,0.06508199,Glycerophospholipid metabolism
MAR03383,0,0.06508199,Glycerophospholipid metabolism
MAR03386,-1000,0.006400497,Fatty acid oxidation
MAR03774,0,0.029347691,Bile acid biosynthesis
MAR03880,0,0,Eicosanoid metabolism
MAR04110_Mouse-GEM,0,0,Exchange/demand reactions
MAR04119_Mouse-GEM,-1,-0.002066569,Exchange/demand reactions
MAR04140,0,0,Exchange/demand reactions
MAR04142_Mouse-GEM,0,0,Exchange/demand reactions
MAR04144_Mouse-GEM,0,0,Exchange/demand reactions
MAR04148_Mouse-GEM,0,0,Exchange/demand reactions
MAR04181_Mouse-GEM,0,0,Exchange/demand reactions
MAR04230,0,0,Exchange/demand reactions
MAR04411_Mouse-GEM,-1000,1000,Transport reactions
MAR04609,0,0,Fatty acid oxidation
MAR04622,0,0,Fatty acid oxidation
MAR04809,0,0,Fatty acid oxidation
MAR04813,0,0,Fatty acid oxidation
MAR04822,0,0,Exchange/demand reactions
MAR04823,0,0,Exchange/demand reactions
MAR04825,0,0,Exchange/demand reactions
MAR04826,0,0,Exchange/demand reactions
MAR04829,0,0,Exchange/demand reactions
MAR04830,0,0,Exchange/demand reactions
MAR04853,0,0,Exchange/demand reactions
MAR04859,0,0,Exchange/demand reactions
MAR04886,0,0,Exchange/demand reactions
MAR04901,0,0,Exchange/demand reactions
MAR04920,0,0,Exchange/demand reactions
MAR04927_Mouse-GEM,0,0,Exchange/demand reactions
MAR04929_Mouse-GEM,0,0,Exchange/demand reactions
MAR04936,0,0,Exchange/demand reactions
MAR04943,0,0,Exchange/demand reactions
MAR05323,0,0.415581089,Fatty acid oxidation
MAR06350,0,0,Fatty acid oxidation
MAR06376,0,0.009772535,Fatty acid oxidation
MAR06494,0,0,Fatty acid oxidation
MAR06541,0,0,Fatty acid oxidation
MAR06582,0,0,Fatty acid oxidation
MAR06724,0,0.009772535,Fatty acid oxidation
MAR06769,0,0,Fatty acid oxidation
MAR06773,0,0.006404761,Fatty acid oxidation
MAR06804,0,0.009772581,Fatty acid oxidation
MAR06860,0,0,Transport reactions
MAR07155,-0.047400745,0.034354918,Transport reactions
MAR07178,0,0.00129012,Transport reactions
MAR07805,0,1000,Transport reactions
MAR07819,0,0,Transport reactions
MAR08111,0,0.074768399,Transport reactions
MAR08386,0,0,Exchange/demand reactions
MAR08962_Mouse-GEM,-1,-0.0018914,Exchange/demand reactions
MAR08966,0,0,Exchange/demand reactions
MAR08982,-0.409087549,2.27E-13,Transport reactions
MAR08987,-1000,2.943970567,Transport reactions
MAR08989,-0.017243256,1000,Transport reactions
MAR08995,0,1000,Transport reactions
MAR08997,-0.080962943,0,Transport reactions
MAR08999,0,0,Transport reactions
MAR09002,0,0,Transport reactions
MAR09004,0,0,Transport reactions
MAR09005,0,0,Transport reactions
MAR09010,0,0,Exchange/demand reactions
MAR09021,0,0,Exchange/demand reactions
MAR09025,0,0,Exchange/demand reactions
MAR09026_Mouse-GEM,0,0,Exchange/demand reactions
MAR09059,0,0,Transport reactions
MAR09459,0,0,Transport reactions
MAR09830,0,0,Transport reactions
MAR09833,-0.153712849,0,Transport reactions
MAR09837,0,0,Transport reactions
MAR09838,-0.134218119,0.01,Transport reactions
MAR09843,0,0,Exchange/demand reactions
MAR09844,0,0,Exchange/demand reactions
MAR09857_Mouse-GEM,0,0,Exchange/demand reactions
MAR09864,0,0,Exchange/demand reactions
MAR09865_Mouse-GEM,0,0,Exchange/demand reactions
MAR09873,0,0,Transport reactions
MAR09927,0,0,Transport reactions
MAR09958,0,0.204140217,Transport reactions
MAR09968,0,0,Transport reactions
MAR09978,0,0,Transport reactions
MAR10006,0,0,Transport reactions
MAR10009,0,0,Transport reactions
MAR10136,0,0,Transport reactions
MAR10142,0,0,Transport reactions
MAR10143,0,0,Transport reactions
MAR10145,0,0,Exchange/demand reactions
MAR10152,0,0,Transport reactions
MAR10180,0,0,Exchange/demand reactions
MAR10184,0,0,Exchange/demand reactions
MAR10190_Mouse-GEM,0,0,Exchange/demand reactions
MAR10202_Mouse-GEM,0,0,Exchange/demand reactions
MAR10205,0,0,Exchange/demand reactions
MAR10211,0,0,Exchange/demand reactions
MAR10214,0,0,Exchange/demand reactions
MAR10219,0,0,Exchange/demand reactions
MAR10227_Mouse-GEM,0,0,Exchange/demand reactions
MAR10232,0,0,Exchange/demand reactions
MAR10250,0,0,Exchange/demand reactions
MAR10252,0,0,Exchange/demand reactions
MAR10256,0,0,Transport reactions
MAR10343,0,0,Exchange/demand reactions
MAR10346_Mouse-GEM,0,0,Exchange/demand reactions
MAR10349_Mouse-GEM,0,0,Exchange/demand reactions
MAR10350_Mouse-GEM,0,0,Exchange/demand reactions
MAR10351_Mouse-GEM,0,0,Exchange/demand reactions
MAR10352_Mouse-GEM,0,0,Exchange/demand reactions
MAR10353_Mouse-GEM,0,0,Exchange/demand reactions
MAR10354_Mouse-GEM,0,0,Exchange/demand reactions
