"","ReactionID","Flux","ReactionName","Subsystem","Equation"
"4721","MAR00022",0.00217577780427008,"cofactors_vitamins","Artificial reactions","[protein]-N6-(lipoyl)lysine[c] + biotin[c] + CoA[c] + cobamide-coenzyme[m] + cytochrome-C[m] + FADH2[c] + L-carnitine[c] + NADH[c] + NADPH[c] + riboflavin[c] + tetrahydrobiopterin[c] + THF[c] + ubiquinol[m] + 0.1 vitamin A derivatives[c] + 0.1 vitamin D derivatives[c] + 0.1 vitamin E derivatives[c] => cofactors and vitamins[c]"
"4722","MAR00023",0.000217577780427008,"vitaminA","Artificial reactions","11-cis-retinol[c] + 18-hydroxy-all-trans-retinoate[c] + 18-hydroxy-all-trans-retinoate[r] + 4-hydroxyvitamin A1[c] + 4-hydroxyvitamin A1[r] + 4-OH-13-cis-retinal[c] + 4-OH-13-cis-retinal[r] + 4-OH-retinal[c] + 4-OH-retinal[r] + 4-oxo-13-cis-retinoate[r] + 4-oxo-9-cis-retinal[c] + 4-oxo-9-cis-retinal[r] + 4-oxo-9-cis-retinoyl-beta-glucuronide[c] + 4-oxo-9-cis-retinoyl-beta-glucuronide[r] + 4-oxo-all-trans-retinoate[c] + 4-oxo-all-trans-retinoate[r] + 4-oxoretinol[c] + 5,8-epoxy-13-cis-retinoate[c] + 9-cis-retinol[c] + N-retinylidene-N-retinylethanolamine[c] => vitamin A derivatives[c]"
"4723","MAR00033",0.000217577780427008,"vitaminD","Artificial reactions","24-oxo-1alpha,23,25-trihydroxyvitamin D3[c] + 24-oxo-1alpha,23,25-trihydroxyvitamin D3[m] + 25-hydroxyvitamin D3-26,23-lactone[c] + 25-hydroxyvitamin D3-26,23-lactone[m] => vitamin D derivatives[c]"
"4724","MAR00034",0.000217577780427008,"vitaminE","Artificial reactions","3-carboxy-alpha-chromanol[c] + gamma-CEHC-glucuronide[c] => vitamin E derivatives[c]"
"4725","MAR00040",0,"34HPLFM","Ubiquinone synthesis","4-hydroxyphenylpyruvate[m] + H+[m] + NADH[m] => NAD+[m] + 4-hydroxyphenyllactate[m]"
"4726","MAR00047",0,"4HBZCOAFm","Ubiquinone synthesis","CoA[m] + H2O[m] + NAD+[m] + 4-coumaroyl-CoA[m] => acetyl-CoA[m] + H+[m] + NADH[m] + 4-hydroxybenzoyl-CoA[m]"
"4727","MAR00048",0,"4HBZFm","Ubiquinone synthesis","H2O[m] + 4-hydroxybenzoyl-CoA[m] => 4-hydroxybenzoate[m] + CoA[m] + H+[m]"
"4728","MAR00056",-6.96248897380514e-06,"ACACtx","Transport reactions","acetoacetate[c] <=> acetoacetate[p]"
"4729","MAR00057",0,"ACCOAtr","Transport reactions","acetyl-CoA[c] <=> acetyl-CoA[r]"
"4730","MAR00060",-1.38407581541974,"ACRNtm","Transport reactions","O-acetylcarnitine[c] <=> O-acetylcarnitine[m]"
"4731","MAR00064",0,"ADRNCRNt","Fatty acid oxidation","ocosatetraenoylcarnitine[c] <=> ocosatetraenoylcarnitine[m]"
"4732","MAR00066",0.223089688428712,"ALAt2rL","Transport reactions","alanine[l] + H+[l] <=> alanine[c] + H+[c]"
"4733","MAR00067",0,"ALDD21","Fatty acid oxidation","H2O[c] + NAD+[c] + 2(S)-pristanal[c] => 2 H+[c] + NADH[c] + pristanic acid[c]"
"4734","MAR00069",0,"AMACR2p","Bile acid biosynthesis","25(R)DHCA-CoA[p] + 0.5 O2[p] => 3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[p] + H2O[p]"
"4735","MAR00072",0,"AMY2e","Starch and sucrose metabolism","8 H2O[s] + glycogenin G4G7[s] => 8 glucose[s] + Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})[s]"
"4736","MAR00076",0,"ARACHCRNt","Fatty acid oxidation","eicosanoylcarnitine[c] <=> eicosanoylcarnitine[m]"
"4737","MAR00079",0,"ARGtm","Transport reactions","arginine[c] + H+[m] <=> arginine[m] + H+[c]"
"4738","MAR00080",0,"ATPasel","Transport reactions","ATP[c] + H2O[c] => ADP[c] + H+[l] + Pi[c]"
"4739","MAR00081",0,"B3GNT312g","Blood group biosynthesis","nLc5Cer[g] + UDP-galactose[g] => H+[g] + nLc6Cer[g] + UDP[g]"
"4740","MAR00082",0,"B3GNT314g","Blood group biosynthesis","G00077[g] + UDP-galactose[g] => H+[g] + UDP[g] + I-Antigen[g]"
"4741","MAR00090",0,"BILGLCURtr","Transport reactions","bilirubin-monoglucuronoside[c] <=> bilirubin-monoglucuronoside[r]"
"4742","MAR00097",0,"BUTt2m","Transport reactions","butyrate[c] + H+[c] <=> H+[m] + butyrate[m]"
"4743","MAR00101",0,"C14STRr","Cholesterol metabolism","H+[r] + NADPH[r] + 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[r] => NADP+[r] + 14-demethyllanosterol[r]"
"4744","MAR00102",0,"C160CRNt","Fatty acid oxidation","L-palmitoylcarnitine[c] <=> L-palmitoylcarnitine[m]"
"4745","MAR00103",0,"C161CPT12","Fatty acid oxidation","L-carnitine[c] + (2E)-hexadecenoyl-CoA[c] <=> CoA[c] + hexadecenoylcarnitine(9)[c]"
"4746","MAR00105",0,"C161CRN2t","Fatty acid oxidation","hexadecenoylcarnitine(9)[c] <=> hexadecenoylcarnitine(9)[m]"
"4747","MAR00106",0,"C161CRNt","Fatty acid oxidation","palmitoleoyl-carnitine[c] <=> palmitoleoyl-carnitine[m]"
"4748","MAR00107",0,"C180CRNt","Fatty acid oxidation","stearoylcarnitine[c] <=> stearoylcarnitine[m]"
"4749","MAR00108",0,"C181CPT1","Fatty acid oxidation","L-carnitine[c] + oleoyl-CoA[c] <=> CoA[c] + octadecenoylcarnitine(5)[c]"
"4750","MAR00110",0,"C181CRNt","Fatty acid oxidation","octadecenoylcarnitine(5)[c] <=> octadecenoylcarnitine(5)[m]"
"4751","MAR00111",0,"C204CRNt","Fatty acid oxidation","arachidonyl-carnitine[c] <=> arachidonyl-carnitine[m]"
"4752","MAR00113",0,"C3STDH1Pr","Cholesterol metabolism","NADP+[r] + 4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[r] => CO2[r] + H+[r] + NADPH[r] + 3-keto-4-methylzymosterol[r]"
"4753","MAR00114",0,"C3STDH1r","Cholesterol metabolism","NAD+[r] + 4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[r] => CO2[r] + H+[r] + NADH[r] + 3-keto-4-methylzymosterol[r]"
"4754","MAR00115",0,"C3STKR2r","Cholesterol metabolism","H+[r] + NADPH[r] + Zymosterol Intermediate 2[r] => NADP+[r] + zymosterol[r]"
"4755","MAR00117",0,"C4STMO2Pr","Cholesterol metabolism","NADP+[r] + O2[r] + 3-keto-4-methylzymosterol[r] => CO2[r] + H+[r] + NADPH[r] + Zymosterol Intermediate 2[r]"
"4756","MAR00118",0,"C4STMO2r","Cholesterol metabolism","NAD+[r] + O2[r] + 3-keto-4-methylzymosterol[r] => CO2[r] + H+[r] + NADH[r] + Zymosterol Intermediate 2[r]"
"4757","MAR00119",0,"CAATPS","Transport reactions","ATP[c] + Ca2+[c] + H2O[c] => ADP[c] + Ca2+[s] + H+[s] + Pi[c]"
"4758","MAR00121",0.00239163265088916,"CDS","Glycerophospholipid metabolism","CTP[c] + H+[c] + phosphatidate-LD-PI pool[c] => CDP-diacylglycerol-LD-PI pool[c] + PPi[c]"
"4759","MAR00122",0,"CDSm","Glycerophospholipid metabolism","CTP[m] + H+[m] + phosphatidate-LD-PI pool[m] => PPi[m] + CDP-diacylglycerol-LD-PI pool[m]"
"4760","MAR00124",0,"CITRtm","Transport reactions","citrulline[m] <=> citrulline[c]"
"4761","MAR00125",0,"CITtam","Transport reactions","citrate[c] + malate[m] <=> citrate[m] + malate[c]"
"4762","MAR00126",0,"CLOHtex2","Transport reactions","2 chloride[s] + H2O[c] => 2 chloride[c] + H2O[s]"
"4763","MAR00128",0,"CLPNDCRNt","Fatty acid oxidation","(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine[c] <=> (7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine[m]"
"4764","MAR00129",0,"CLS_hs","Glycerophospholipid metabolism","PG-CL pool[c] + CDP-diacylglycerol-CL pool[c] => CL pool[c] + CMP[c] + H+[c]"
"4765","MAR00131",0,"COQ3m","Ubiquinone synthesis","SAM[m] + 2-Decaprenyl-5-Hydroxy-6-Methoxy-3-Methyl-1,4-Benzoquinone[m] => H+[m] + SAH[m] + ubiquinone[m]"
"4766","MAR00132",0,"COQ5m","Ubiquinone synthesis","SAM[m] + 2-Decaprenyl-6-Methoxy-1,4-Benzoquinone[m] => H+[m] + SAH[m] + 2-Decaprenyl-6-Methoxy-3-Methyl-1,4-Benzoquinone[m]"
"4767","MAR00133",0,"COQ6m","Ubiquinone synthesis","2-methoxy-6-(all-trans-decaprenyl)phenol[m] + O2[m] => H2O[m] + 2-Decaprenyl-6-Methoxy-1,4-Benzoquinone[m]"
"4768","MAR00134",0,"COQ7m","Ubiquinone synthesis","H+[m] + NADPH[m] + O2[m] + 2-Decaprenyl-6-Methoxy-3-Methyl-1,4-Benzoquinone[m] => H2O[m] + NADP+[m] + 2-Decaprenyl-5-Hydroxy-6-Methoxy-3-Methyl-1,4-Benzoquinone[m]"
"4769","MAR00135",0,"COUCOAFm","Ubiquinone synthesis","ATP[m] + CoA[m] + 4-coumarate[m] => AMP[m] + PPi[m] + 4-coumaroyl-CoA[m]"
"4770","MAR00137",0,"CRNtHa","Transport reactions","H+[s] + L-carnitine[c] => H+[c] + L-carnitine[s]"
"4771","MAR00139",0,"CSNAT2x","Fatty acid oxidation","L-carnitine[p] + 4,8-Dimethylnonanoyl Coenzyme A[p] <=> CoA[p] + 4,8-dimethylnonanoylcarnitine[p]"
"4772","MAR00141",-0.00137074001669015,"DAGKn_hs","Glycerophospholipid metabolism","1,2-diacylglycerol-LD-TAG pool[n] + ATP[n] <=> ADP[n] + H+[n] + phosphatidate-LD-TAG pool[n]"
"4773","MAR00143",0,"DCSPTN1CRNt","Fatty acid oxidation","(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine[c] <=> (4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine[m]"
"4774","MAR00144",0,"DESAT16_2","Fatty acid biosynthesis","H+[c] + NADH[c] + O2[c] + palmitoyl-CoA[c] => 2 H2O[c] + NAD+[c] + palmitoleoyl-CoA[c]"
"4775","MAR00145",0,"DESAT18_10","Fatty acid biosynthesis","H+[c] + linolenoyl-CoA[c] + NADH[c] + O2[c] => (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + 2 H2O[c] + NAD+[c]"
"4776","MAR00146",0,"DESAT18_3","Fatty acid biosynthesis","H+[c] + NADH[c] + O2[c] + stearoyl-CoA[c] => 2 H2O[c] + NAD+[c] + oleoyl-CoA[c]"
"4777","MAR00147",0,"DESAT18_4","Fatty acid biosynthesis","H+[c] + NADH[c] + O2[c] + stearoyl-CoA[c] => 2 H2O[c] + NAD+[c] + 11-Octadecenoyl Coenzyme A[c]"
"4778","MAR00148",0,"DESAT18_5","Fatty acid biosynthesis","H+[c] + NADH[c] + O2[c] + stearoyl-CoA[c] => (2E)-octadecenoyl-CoA[c] + 2 H2O[c] + NAD+[c]"
"4779","MAR00149",0,"DESAT18_6","Fatty acid biosynthesis","H+[c] + NADH[c] + O2[c] + oleoyl-CoA[c] => (6Z,9Z)-octadecadienoyl-CoA[c] + 2 H2O[c] + NAD+[c]"
"4780","MAR00150",0,"DESAT18_7","Fatty acid biosynthesis","H+[c] + NADH[c] + O2[c] + 11-Octadecenoyl Coenzyme A[c] => (6Z,9Z)-octadecadienoyl-CoA[c] + 2 H2O[c] + NAD+[c]"
"4781","MAR00151",0,"DESAT18_8","Fatty acid biosynthesis","(2E)-octadecenoyl-CoA[c] + H+[c] + NADH[c] + O2[c] => (6Z,9Z)-octadecadienoyl-CoA[c] + 2 H2O[c] + NAD+[c]"
"4782","MAR00152",0,"DESAT18_9","Fatty acid biosynthesis","H+[c] + linoleoyl-CoA[c] + NADH[c] + O2[c] => gamma-linolenoyl-CoA[c] + 2 H2O[c] + NAD+[c]"
"4783","MAR00181",0,"DESAT20_1","Fatty acid biosynthesis","dihomo-gamma-linolenoyl-CoA[c] + H+[c] + NADH[c] + O2[c] => arachidonyl-CoA[c] + 2 H2O[c] + NAD+[c]"
"4784","MAR00186",0,"DESAT20_2","Fatty acid biosynthesis","(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + H+[c] + NADH[c] + O2[c] => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + 2 H2O[c] + NAD+[c]"
"4785","MAR00219",0,"DGCHOLte","Transport reactions","glycochenodeoxycholate[s] <=> glycochenodeoxycholate[c]"
"4786","MAR00222",0,"DHCR243r","Cholesterol metabolism","FADH2[r] + desmosterol[r] => cholesterol[r] + FAD[r]"
"4787","MAR00227",0,"DHCR71r","Cholesterol metabolism","H+[r] + NADPH[r] + 7-dehydrodesmosterol[r] => NADP+[r] + desmosterol[r]"
"4788","MAR00228",0,"DHCR72r","Cholesterol metabolism","H+[r] + NADPH[r] + provitamin D3[r] => cholesterol[r] + NADP+[r]"
"4789","MAR00252",0,"DLNLCGCRNt","Fatty acid oxidation","eicosatrienoylcarnitine[c] <=> eicosatrienoylcarnitine[m]"
"4790","MAR00285",0,"DMATTx","Cholesterol metabolism","isopentenyl-pPP[p] + dimethylallyl-PP[p] => PPi[p] + geranyl-PP[p]"
"4791","MAR00316",0,"DOLGLCP_Lter;DOLGLCP_Uter","N-glycan metabolism","dolichyl-D-glucosyl-phosphate[c] => dolichyl-D-glucosyl-phosphate[r]"
"4792","MAR00333",0,"DOLICHOL_Uter;DOLICHOL_Lter","N-glycan metabolism","dolichol[r] <=> dolichol[c]"
"4793","MAR00441",0,"DPMVDx","Cholesterol metabolism","ATP[p] + (R)-5-diphosphomevalonate[p] => ADP[p] + CO2[p] + isopentenyl-pPP[p] + Pi[p]"
"4794","MAR00443",0,"EBP1r","Cholesterol metabolism","zymosterol[r] => 5alpha-cholesta-7,24-dien-3beta-ol[r]"
"4795","MAR00445",0,"EBP2r","Cholesterol metabolism","cholestenol[r] => lathosterol[r]"
"4796","MAR00451",0,"EICOSTETCRNt","Fatty acid oxidation","(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine[c] <=> (8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine[m]"
"4797","MAR00452",0,"ELAIDCPT1","Fatty acid oxidation","(2E)-octadecenoyl-CoA[c] + L-carnitine[c] <=> (9E)-octadecenoylcarnitine[c] + CoA[c]"
"4798","MAR00465",0,"ELAIDCRNt","Fatty acid oxidation","(9E)-octadecenoylcarnitine[c] <=> (9E)-octadecenoylcarnitine[m]"
"4799","MAR00562",0,"ETF","Fatty acid oxidation","FADH2[m] + Electron Transfer Flavoprotein Oxidized[m] => FAD[m] + Electron Transfer Flavoprotein Reduced[m]"
"4800","MAR00563",0,"ETFQO","Fatty acid oxidation","ubiquinone[m] + Electron Transfer Flavoprotein Reduced[m] => ubiquinol[m] + Electron Transfer Flavoprotein Oxidized[m]"
"4801","MAR00739",0,"FACOAL191","Fatty acid oxidation","ATP[c] + CoA[c] + pristanic acid[c] => AMP[c] + PPi[c] + Pristanoyl Coenzyme A[c]"
"4802","MAR00752",0,"FAOXC140","Fatty acid oxidation","6 CoA[m] + 6 FAD[m] + 6 H2O[m] + myristoyl-CoA[m] + 6 NAD+[m] => 7 acetyl-CoA[m] + 6 FADH2[m] + 6 H+[m] + 6 NADH[m]"
"4803","MAR00755",0,"FAOXC150m","Fatty acid oxidation","6 CoA[m] + 6 FAD[m] + 6 H2O[m] + 6 NAD+[m] + pentadecanoyl-CoA[m] => 6 acetyl-CoA[m] + 6 FADH2[m] + 6 H+[m] + 6 NADH[m] + propanoyl-CoA[m]"
"4804","MAR00756",0,"FAOXC160","Fatty acid oxidation","7 CoA[m] + 7 FAD[m] + 7 H2O[m] + 7 NAD+[m] + palmitoyl-CoA[m] => 8 acetyl-CoA[m] + 7 FADH2[m] + 7 H+[m] + 7 NADH[m]"
"4805","MAR00757",0,"FAOXC16080m","Fatty acid oxidation","4 CoA[m] + 4 FAD[m] + 4 H2O[m] + 4 NAD+[m] + palmitoyl-CoA[m] => 4 acetyl-CoA[m] + 4 FADH2[m] + 4 H+[m] + 4 NADH[m] + octanoyl-CoA[m]"
"4806","MAR00759",0,"FAOXC16080x","Fatty acid oxidation","4 CoA[p] + 4 H2O[p] + 4 NAD+[p] + 4 O2[p] + palmitoyl-CoA[p] => 4 acetyl-CoA[p] + 4 H+[p] + 4 H2O2[p] + 4 NADH[p] + octanoyl-CoA[p]"
"4807","MAR00764",0,"FAOXC161802m","Fatty acid oxidation","(2E)-hexadecenoyl-CoA[m] + 4 CoA[m] + 3 FAD[m] + 4 H2O[m] + 4 NAD+[m] => 4 acetyl-CoA[m] + 3 FADH2[m] + 4 H+[m] + 4 NADH[m] + octanoyl-CoA[m]"
"4808","MAR00772",0,"FAOXC16180m","Fatty acid oxidation","4 CoA[m] + 3 FAD[m] + 4 H2O[m] + 4 NAD+[m] + palmitoleoyl-CoA[m] => 4 acetyl-CoA[m] + 3 FADH2[m] + 4 H+[m] + 4 NADH[m] + octanoyl-CoA[m]"
"4809","MAR00774",0,"FAOXC170m","Fatty acid oxidation","7 CoA[m] + 7 FAD[m] + 7 H2O[m] + heptadecanoyl-CoA[m] + 7 NAD+[m] => 7 acetyl-CoA[m] + 7 FADH2[m] + 7 H+[m] + 7 NADH[m] + propanoyl-CoA[m]"
"4810","MAR00776",0,"FAOXC180","Fatty acid oxidation","CoA[m] + FAD[m] + H2O[m] + NAD+[m] + stearoyl-CoA[m] => acetyl-CoA[m] + FADH2[m] + H+[m] + NADH[m] + palmitoyl-CoA[m]"
"4811","MAR00777",0,"FAOXC180x","Fatty acid oxidation","CoA[p] + H2O[p] + NAD+[p] + O2[p] + stearoyl-CoA[p] => acetyl-CoA[p] + H+[p] + H2O2[p] + NADH[p] + palmitoyl-CoA[p]"
"4812","MAR00778",0,"FAOXC1811601m","Fatty acid oxidation","(2E)-octadecenoyl-CoA[m] + 5 CoA[m] + 4 FAD[m] + 5 H2O[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 4 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]"
"4813","MAR00780",0,"FAOXC1811602m","Fatty acid oxidation","5 CoA[m] + 4 FAD[m] + 5 H2O[m] + 5 NAD+[m] + 11-Octadecenoyl Coenzyme A[m] => 5 acetyl-CoA[m] + 4 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]"
"4814","MAR00784",0,"FAOXC1811603m","Fatty acid oxidation","5 CoA[m] + 4 FAD[m] + 5 H2O[m] + 5 NAD+[m] + oleoyl-CoA[m] => 5 acetyl-CoA[m] + 4 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]"
"4815","MAR00785",0,"FAOXC182806m","Fatty acid oxidation","5 CoA[m] + 3 FAD[m] + 5 H2O[m] + linoleoyl-CoA[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 3 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]"
"4816","MAR00788",0,"FAOXC18280m","Fatty acid oxidation","(6Z,9Z)-octadecadienoyl-CoA[m] + 5 CoA[m] + 3 FAD[m] + 5 H2O[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 3 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]"
"4817","MAR00789",0,"FAOXC183803m","Fatty acid oxidation","5 CoA[m] + 2 FAD[m] + 5 H2O[m] + linolenoyl-CoA[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 2 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]"
"4818","MAR00799",0,"FAOXC183806m","Fatty acid oxidation","5 CoA[m] + gamma-linolenoyl-CoA[m] + 5 H2O[m] + 5 NAD+[m] + 2 O2[m] => 5 acetyl-CoA[m] + 5 H+[m] + 2 H2O2[m] + 5 NADH[m] + octanoyl-CoA[m]"
"4819","MAR00818",0,"FAOXC18480m","Fatty acid oxidation","(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[m] + 5 CoA[m] + FAD[m] + 5 H2O[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]"
"4820","MAR00833",0,"FAOXC18480x","Fatty acid oxidation","5 CoA[p] + 5 H2O[p] + 5 NAD+[p] + O2[p] + (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[p] => 5 acetyl-CoA[p] + 5 H+[p] + H2O2[p] + 5 NADH[p] + octanoyl-CoA[p]"
"4821","MAR00869",0,"FAOXC200180m","Fatty acid oxidation","CoA[m] + eicosanoyl-CoA[m] + FAD[m] + H2O[m] + NAD+[m] => acetyl-CoA[m] + FADH2[m] + H+[m] + NADH[m] + stearoyl-CoA[m]"
"4822","MAR00872",0,"FAOXC200180x","Fatty acid oxidation","CoA[p] + eicosanoyl-CoA[p] + H2O[p] + NAD+[p] + O2[p] => acetyl-CoA[p] + H+[p] + H2O2[p] + NADH[p] + stearoyl-CoA[p]"
"4823","MAR00874",0,"FAOXC2031836m","Fatty acid oxidation","CoA[m] + dihomo-gamma-linolenoyl-CoA[m] + FAD[m] + H2O[m] + NAD+[m] => acetyl-CoA[m] + FADH2[m] + gamma-linolenoyl-CoA[m] + H+[m] + NADH[m]"
"4824","MAR00916",0,"FAOXC204","Fatty acid oxidation","arachidonyl-CoA[m] + 9 CoA[m] + 5 FAD[m] + 9 H2O[m] + 9 NAD+[m] => 10 acetyl-CoA[m] + 5 FADH2[m] + 9 H+[m] + 9 NADH[m]"
"4825","MAR00922",0,"FAOXC204184m","Fatty acid oxidation","(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[m] + CoA[m] + FAD[m] + H2O[m] + NAD+[m] => (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[m] + acetyl-CoA[m] + FADH2[m] + H+[m] + NADH[m]"
"4826","MAR00923",0,"FAOXC2051843m","Fatty acid oxidation","(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[m] + CoA[m] + H2O[m] + NAD+[m] => (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[m] + acetyl-CoA[m] + H+[m] + NADH[m]"
"4827","MAR00927",0,"FAOXC2051843x","Fatty acid oxidation","CoA[p] + H2O[p] + NAD+[p] + (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[p] => acetyl-CoA[p] + H+[p] + NADH[p] + (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[p]"
"4828","MAR00930",0,"FAOXC2242046m","Fatty acid oxidation","(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[m] + CoA[m] + FAD[m] + H2O[m] + NAD+[m] => acetyl-CoA[m] + arachidonyl-CoA[m] + FADH2[m] + H+[m] + NADH[m]"
"4829","MAR00952",0,"FAOXC2242046x","Fatty acid oxidation","CoA[p] + H2O[p] + NAD+[p] + O2[p] + (7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[p] => acetyl-CoA[p] + arachidonyl-CoA[p] + H+[p] + H2O2[p] + NADH[p]"
"4830","MAR00965",0,"FAOXC2252053m","Fatty acid oxidation","(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[m] + CoA[m] + H2O[m] + NAD+[m] + O2[m] => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[m] + acetyl-CoA[m] + H+[m] + H2O2[m] + NADH[m]"
"4831","MAR00968",0,"FAOXC2252053x","Fatty acid oxidation","(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[p] + CoA[p] + H2O[p] + NAD+[p] + O2[p] => acetyl-CoA[p] + H+[p] + H2O2[p] + NADH[p] + (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[p]"
"4832","MAR00970",0,"FAOXC226205m","Fatty acid oxidation","(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[m] + CoA[m] + H2O[m] + NAD+[m] => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[m] + acetyl-CoA[m] + H+[m] + NADH[m]"
"4833","MAR00972",0,"FAOXC226205x","Fatty acid oxidation","(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[p] + CoA[p] + H2O[p] + NAD+[p] => acetyl-CoA[p] + H+[p] + NADH[p] + (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[p]"
"4834","MAR00974",0,"FAOXC240200x","Fatty acid oxidation","2 CoA[p] + 2 H2O[p] + 2 NAD+[p] + 2 O2[p] + tetracosanoyl-CoA[p] => 2 acetyl-CoA[p] + eicosanoyl-CoA[p] + 2 H+[p] + 2 H2O2[p] + 2 NADH[p]"
"4835","MAR00975",0,"FAOXC241181x","Fatty acid oxidation","(15Z)-tetracosenoyl-CoA[p] + 3 CoA[p] + 3 H2O[p] + 3 NAD+[p] + 3 O2[p] => 3 acetyl-CoA[p] + 3 H+[p] + 3 H2O2[p] + 3 NADH[p] + oleoyl-CoA[p]"
"4836","MAR00977",0,"FAOXC2442246x","Fatty acid oxidation","(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[p] + CoA[p] + H2O[p] + NAD+[p] + O2[p] => acetyl-CoA[p] + H+[p] + H2O2[p] + NADH[p] + (7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[p]"
"4837","MAR00978",0,"FAOXC2452253x","Fatty acid oxidation","(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[p] + CoA[p] + H2O[p] + NAD+[p] + O2[p] => acetyl-CoA[p] + H+[p] + H2O2[p] + NADH[p] + (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[p]"
"4838","MAR00982",0,"FAOXC2452256x","Fatty acid oxidation","(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[p] + CoA[p] + H2O[p] + NAD+[p] + O2[p] => (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[p] + acetyl-CoA[p] + H+[p] + H2O2[p] + NADH[p]"
"4839","MAR01001",0,"FAOXC246226x","Fatty acid oxidation","(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[p] + CoA[p] + H2O[p] + NAD+[p] + O2[p] => (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[p] + acetyl-CoA[p] + H+[p] + H2O2[p] + NADH[p]"
"4840","MAR01005",0,"FAOXC260240x","Fatty acid oxidation","CoA[p] + H2O[p] + hexacosanoyl-CoA[p] + NAD+[p] + O2[p] => acetyl-CoA[p] + H+[p] + H2O2[p] + NADH[p] + tetracosanoyl-CoA[p]"
"4841","MAR01009",0,"FAOXC80","Fatty acid oxidation","3 CoA[m] + 3 FAD[m] + 3 H2O[m] + 3 NAD+[m] + octanoyl-CoA[m] => 4 acetyl-CoA[m] + 3 FADH2[m] + 3 H+[m] + 3 NADH[m]"
"4842","MAR01036",0.344230915838727,"FAS80COA_L","Fatty acid biosynthesis","acetyl-CoA[c] + 9 H+[c] + 3 malonyl-CoA[c] + 6 NADPH[c] => 3 CO2[c] + 3 CoA[c] + 3 H2O[c] + 6 NADP+[c] + octanoyl-CoA[c]"
"4843","MAR01044",0,"FCLTm","Heme synthesis","Fe2+[m] + protoporphyrin[m] => 2 H+[m] + heme[m]"
